id,inner_id,mark,model,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,start_owning,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,image_urls
172701,19353653-41189078,ГАЗ,ГАЗель Next,https://auto.ru/lcv/used/sale/gaz/gazel_next/19353653-41189078/,1100000,15806,14516,2014,95000,серый,левый,Z78**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Анатолий ,Г.Венев ,Тульская область,Тула,2023-01-30 18:36:05 +0300,,дизель,2.7,120,изотермический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4544727/1dbddda2f9fd36de9f21f93793af53b6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231948/1654a431b94734cfbd63e86ec24839bb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4520264/83a06a883039a8b3ef4d69a52528d0bc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4327443/1b231c3e6f29f9fbf6490b34a6d8778b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4614399/a580fbaa0306f294557994bc24962fd1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5280270/36a7368969ba8cadd4d880bc7cbe8fd7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4515507/5cf01bed705ae152a625b12c2c91a1bd/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6220172/8d2d5e9cf2b1b583e0008a6d61d1512f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6031413/1b82a80d53d8fcee6f34863f8485dee9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4479447/6aa940691ba9d3b3f119fd1b2cf1fe26/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4575350/1f36773975be547dd25d5507ddeac797/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235686/21d4b77c7a5e0425444a10b2d7ac68df/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5207412/9a787ce5c3f343e79cc534d0b425d847/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4402921/c979eb62eb2ea6d5ccc4cc64f7bf7a6d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235686/00268f6a1495f68e231b295e7daa22a1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6147753/78670708e6a981274d8802a6490633c8/1200x900n""}]"
172702,19433060-6a9c3015,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433060-6a9c3015/,935000,13435,12338,2012,175000,белый,левый,X96**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Андрей,,Красноярский край,Красноярск,2023-01-30 18:05:36 +0300,"[""cd"",""mirrors-heat"",""wheel-power"",""alarm"",""lock"",""wheel-configuration""]",бензин,2.9,120,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079122/ba87a3a8b0b775435242ad42c23d9a6c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2068553/ab08105a9acaabd4404629dab9e7e902/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5300627/b842e654a17a58b9308ee82f6bdfb45b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165703/ab9b0935569dd887223d05409536054e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174361/3d6df6a46fdb7f8a54d6132ba2b7f760/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1900789/1b839c6c6ef7bc9654f738b2e29b50b1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2143031/15eee78c4b9d63c4e7d4d9a38efd918b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165425/e50110046a355acbdda16b2e6c4b8a5d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2158055/b37a9a588fd4c82dbc52602520d12da0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2147042/b8bff4b9f1e0d585a032e6a3e4f7b6ec/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156308/37c87cc570d0a14a053277433b35adca/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160241/992309ace4def267c73eb771ae0d7063/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2130267/624e8b70bf0863c2d3fa9f843f49ce5c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174600/90d574c8af479025aff2998765cc54cc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2132103/354b5ae5841c97e65edc3ad07ad429b6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164685/c2ce02b1b0fbb5bd972fa06a135c1e4f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159360/ae7fd947753c9a64b5db31cab2bd032a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163924/6c2cce7f84b73d6e8946d30cb9d38e0a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2203338/8673546a38128bf53780238bda113b3f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4035980/63b7de6edeb7633333e600d943dbe4b4/1200x900n""}]"
172708,19431740-881613d8,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19431740-881613d8/,1000000,14369,13196,2017,159000,белый,левый,X8B**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Михаил,"Игарская улица, 34",Новосибирская область,Новосибирск,2023-01-30 17:04:59 +0300,,бензин,2.9,123,бортовой грузовик,механика,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1588575/07a7a12b94245ae5f842819821433fc9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2142060/d1cd1c749535221bd20b80d03e5f23d5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164639/d1348c8a3226c71c409ae22385214cee/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2150583/e8454917f4c4f76dbb20b5933e40f811/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2144762/4b631dc023bfdd5b24a52f2869ce39d0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2144353/fdb9d0b73f3da4f80d8daca2c5ec8d86/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1659147/b304d7c322608d29e65839944ff1cbd9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160119/230f5577bbc03001d0c09cba98b05e51/1200x900n""}]"
172710,19433238-1f43ece3,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433238-1f43ece3/,1130000,16237,14912,2019,147000,белый,левый,XU4**************,,0,,USED,среднее,IN_STOCK,растаможен,Луидор Эксперт Чебоксары,"Марпосадское шоссе, 1",Чувашская Республика,Чебоксары,2023-01-30 22:59:32 +0300,"[""trip-computer"",""alarm"",""wheel-power"",""mirrors-heat"",""wheel-configuration""]",бензин-газ,2.7,107,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2028593/d504f5692b6d6fe4a9d065e9b5294501/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2179909/e13e152a48ea13211afe3a23f9e26e52/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155444/40c1b399082bd3d4159bd1e273cdeaa5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087665/9e9d8692e41bf92c2618dfcd3b10de2c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172317/1301489cecc2372d09684b2258b16427/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4211548/90fe8eef66b4c20c58ca0725a355d48c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2158086/46641755289d1d7fe5cc70d09c7bc7ef/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1870663/6de67813310831c7e597769ec75bedad/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/9688f294f4d6cb39f472843f34f1bba6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162758/221771f524d66215ce78e2a47f594550/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4338488/db9f73a1e4b268e8cb7b34e33e035031/1200x900n""}]"
172716,19433028-ae2c3328,ГАЗ,ГАЗель Next,https://auto.ru/lcv/used/sale/gaz/gazel_next/19433028-ae2c3328/,1200000,17243,15835,2014,25900,серый,левый,X96**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Maксим,Зил,Москва и Московская область,Москва,2023-01-30 21:40:14 +0300,,дизель,2.8,120,бортовой грузовик,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155622/71531aabbf7c6aee1978481b1a3f58f1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2171140/69449f07f57e2ab88d5d1662dc901102/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1962792/edc3aa8539ff8e2bad24d3bd9b122828/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2080074/e1f41fb3c13146ae575ee9db710bf9d1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231156/3b20d2ad538fb10537a33056cc62ceab/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172060/10255324b24b4ae3beb999a51fb0e71d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5335648/bd0ea8ad8d5deec6d4a14244f0f72679/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1943631/03ec4686f52939b1018dcbd25e5f47d6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1964188/a6bb803af463abb118c868519914c065/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1922129/c2bc0685d6711dc8e4d89ea9ce781922/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023615/2264fd8221cf24215476bd3d1b1b531b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234661/e2b9dd03de8d71a23e763fb2e5763bb5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2144388/51ab7205685c345e7cece0ffe953c0db/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2069203/04db9d976f5ccf575e617a0e530d67c8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163924/793b0ee223c4136c462bf9e5e8f55616/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160411/71a9c8144843f96e74878aa45b646cb2/1200x900n""}]"
172718,19433052-2ccd8303,Peugeot,Boxer,https://auto.ru/lcv/used/sale/peugeot/boxer/19433052-2ccd8303/,1000000,14369,13196,2011,198000,синий,левый,,оригинал,3,,USED,среднее,IN_STOCK,растаможен,по пежо,старица,Тверская область,Тверь,2023-01-30 22:27:06 +0300,,дизель,2.2,101,цельнометаллический фургон,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078395/f159d9d992dd08090262cf74371ce5a4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1863716/542094a1bb8ad014d1a047b5c743045c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157912/c6855d8198a4fa9982dab81a49b6c39b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165842/72299c6b3c528214a4d8065310753dc0/1200x900n""}]"
172719,19433180-4d56f0da,ГАЗ,Соболь (2310),https://auto.ru/lcv/used/sale/gaz/sobol_2310/19433180-4d56f0da/,1100000,15806,14516,2020,157850,белый,левый,,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Андрей,р/п Скоропусковский,Москва и Московская область,Сергиев Посад,2023-01-30 14:37:31 +0300,"[""wheel-power"",""alarm"",""lock"",""radio""]",бензин,2.7,107,рефрижератор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1906423/2a97bfc1725c3ca1fb2bfbf30e66c4f2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2058167/effb5e1e3d4b8acab9116c4f4caa51b8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2194048/52ce8b7d02337dbd84c9d465bb6c8d62/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163708/5f26b6b4250eeaaf79915bb37cf66604/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166244/ebc7e5ce8d8d005a891e5c859788d24e/1200x900n""}]"
172731,19193138-40aac12c,ГАЗ,ГАЗель Next,https://auto.ru/lcv/used/sale/gaz/gazel_next/19193138-40aac12c/,1100000,15806,14516,2016,220000,белый,левый,,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Юрий ,домодедово митино ,Москва и Московская область,Москва,2023-01-30 19:46:15 +0300,"[""cruise-control"",""abs"",""mirrors-heat"",""wheel-power"",""alarm"",""lock"",""trip-computer"",""wheel-configuration"",""traction-control""]",дизель,2.8,149,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4797722/4fe86376c6dc0051be0bfe9f226336eb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5218821/154ee83647f9eab83f1240cf1e7b2334/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234661/94d1a864c0481edfeafbdd19debc26b9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5246345/e6fbed48f7011decae120f2b58b0058f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234661/b4da6af45f1af6b6e1721ce464b11a55/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5151261/27b7ea6a21e93b48c0a676da2137bda4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236991/688f4cdcec7613a11d634055f82ddc86/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5246345/517abc50e32fe6c7653590fd14f650bf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233266/a50bb0c4e3f711e86f9a4a33e29cdf06/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5177156/41455f459093679e4facf720fb6535e2/1200x900n""}]"
172732,19374357-b56d472c,Mercedes-Benz,Sprinter,https://auto.ru/lcv/used/sale/mercedes/sprinter/19374357-b56d472c/,1345000,19327,17749,2007,500000,белый,левый,,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Алексей,бестужевская 2А,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 20:34:11 +0300,,дизель,2.2,150,рефрижератор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6930117/d5b25dcf8eef1fe5ab5e27aa50eae8d6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6376310/117c2790f29c2cb015af4a9e425aefd1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236873/e08ba7220999778ec7cbdd526c03c3d3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7328895/f66eb561de0c8435aa17960abad02f71/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6930117/1032cf7ad0e34b4cf33834e3f634e3f9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7014699/90ca7db75bb5f52760e29bb8a19ee493/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6394190/24d3f5c74da7a9439c63b5154c725bc2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4551970/36f17b68deebb1ced5ae5892c55ed527/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7363902/8f9691ada53247fcbef62b3d4f8610dd/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7068340/a08a37a8b1aa74ad61c54481b09cb458/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6376310/0a9465b248aa4260ce432d866b8d94fe/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6930117/ba50bb85c53e9d9ae2b34f45ec0aa09e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6930117/0d4afd41a67a1704f109c4b9e63aa76f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236428/eacd84b4fc2ef7f1fc3a0ba66027b27c/1200x900n""}]"
172744,19391058-309a19d0,ГАЗ,ГАЗель Next,https://auto.ru/lcv/used/sale/gaz/gazel_next/19391058-309a19d0/,1489000,21396,19649,2018,235000,красный,левый,Z78**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,id51194660,витебский 29к2,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 17:11:44 +0300,"[""cruise-control"",""mirrors-heat"",""wheel-power"",""seats-heat2"",""alarm"",""lock"",""trip-computer"",""wheel-configuration""]",дизель,2.8,150,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4590381/cb5b1e8e2912f1e3e9a0d63088267e2e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1969232/d564251afa08393e635dc86f72687704/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5219606/48dce978d780a8ed566a446604ec136b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2063021/71c77da3a74eae066a0fa177fba4fd08/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2143497/62c420dff07a084f41ceb28dc1ba805d/1200x900n""}]"
172752,15708441-04d4145f,ВИС,2349,https://auto.ru/lcv/new/sale/vis/2349/15708441-04d4145f/,1600000,22991,21114,2023,,белый,левый,,оригинал,0,,NEW,среднее,IN_STOCK,растаможен,,"М-5 Урал, 197-й километр",Рязанская область,Рязань,2023-01-30 23:40:26 +0300,,бензин,1.6,87,рефрижератор,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1992394/11d4058d57cf0e11034fea0cb78459c0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1956173/1063b0cfed106679362e41373a0bd832/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5355715/544369a5e538a40c3b59e523d67aefe8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5146421/27f8959838cbd219caf0e43f7566e44c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4077176/c736f7f47af7b3869057cdf387c99a4c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5396158/38c8052e62a8eaa76ecce958be0c74aa/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4904733/afbf1fdc3473b31868b9a415dce903f4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5219606/3b9f51f7b2d011b62549e34549ebe3f4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4948662/f3d36f76b5acaa809ec95554b4f751aa/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4829839/b51bb78bd4d4af6dff0629b0c0f4ccb8/1200x900n""}]"
172758,19433145-3aae798f,Ford,Transit,https://auto.ru/lcv/used/sale/ford/transit_lt/19433145-3aae798f/,1700000,24428,22433,2014,100000,белый,левый,Z6F**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Дмитрий, Домодедово ,Москва и Московская область,Москва,2023-01-30 13:26:09 +0300,,дизель,2.2,155,изотермический фургон,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231043/ec33730b1094ef5fdf73923b41fe7d6d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4366239/c7bd7d1754534415acd5f427f94f78fb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2077303/e027545b03eb75cb36224832c1a52897/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2058671/459b29ce4ad8a1c08e9f09f087fff7ce/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2170607/969095ba26e0566f9340029611c116cf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1920751/5c9ae697babfe3572542473f6f342c53/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162564/0fa31fffa26c86b6a05d7d61007e4cc7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162310/dc82fdfc110d06893571b12059e27096/1200x900n""}]"
172759,19433268-33b65763,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433268-33b65763/,1200000,17243,15835,2021,63102,белый,левый,XU4**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,OVG1979,"улица Сукромка, 19",Москва и Московская область,Мытищи,2023-01-30 21:51:25 +0300,,бензин-газ,2.7,106,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1574485/a041b8a704d5256e9c64740637f9051f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2074086/6ddc4066ce32d373f32d3a80915f939c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079505/db010be6a6f7b42fa335973ea8eefd02/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2181188/78a5fbbe5382f4f37b3ac3b95bb295d3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3710589/28915b2b4d62f5f6f18729f5127a3629/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087549/7245d341d968a2f7eac3ceeb33531146/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1707651/b23a9cfcd77cc990ce78e1bb1e14e80e/1200x900n""}]"
172763,19401413-1df5a037,ГАЗ,ГАЗель Next,https://auto.ru/lcv/used/sale/gaz/gazel_next/19401413-1df5a037/,1650000,23709,21774,2019,150000,белый,левый,X96**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Ольга,"Витебский проспект, 23к1",Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 22:58:11 +0300,"[""abs"",""wheel-power"",""electro-window"",""alarm"",""wheel-configuration"",""radio""]",дизель,2.8,148,цельнометаллический фургон,механика,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1686981/e458413c876e96c7ee4036a17e63eeb5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1994255/a71f52ed5a4296354466061f1310ad35/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2106781/4250a7579c97ab63dc7554322fc00cbe/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2130267/4a096fbbe6699f9143b901c89d95b753/1200x900n""}]"
